imdb_title_id,title,original_title,year,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,budget,gross,gross_mil
tt1800241,American Hustle - L'apparenza inganna,American Hustle,2013,"Crime, Drama",138,"USA, China","English, Arabic",David O. Russell,"Eric Warren Singer, David O. Russell",Columbia Pictures,"Christian Bale, Bradley Cooper, Amy Adams, Jeremy Renner, Jennifer Lawrence, Louis C.K., Jack Huston, Michael Peña, Shea Whigham, Alessandro Nivola, Elisabeth Röhm, Paul Herman, Saïd Taghmaoui, Matthew Russell, Thomas Matthews",7.2,440628,$ 40000000,251171000,251.17
tt1815862,After Earth,After Earth,2013,"Action, Adventure, Sci-Fi",100,USA,English,M. Night Shyamalan,"Gary Whitta, M. Night Shyamalan",Columbia Pictures,"Jaden Smith, Will Smith, Sophie Okonedo, Zoë Kravitz, Glenn Morshower, Kristofer Hivju, Sacha Dhawan, Chris Geere, Diego Klattenhoff, David Denman, Lincoln Lewis, Jaden Martin, Sincere L. Bobb, Monika Jolly",4.8,189179,$ 130000000,243611000,243.61
tt1905041,Fast & Furious 6,Furious 6,2013,"Action, Adventure, Thriller",130,"USA, Japan, Spain, UK","English, Spanish, Russian, Japanese, Cantonese, Dutch",Justin Lin,"Chris Morgan, Gary Scott Thompson",Universal Pictures,"Vin Diesel, Paul Walker, Dwayne Johnson, Jordana Brewster, Michelle Rodriguez, Tyrese Gibson, Sung Kang, Gal Gadot, Ludacris, Luke Evans, Elsa Pataky, Gina Carano, Clara Paget, Kim Kold, Joe Taslim",7.1,363237,$ 160000000,788680000,788.68
tt1985966,Piovono polpette 2 - La rivincita degli avanzi,Cloudy with a Chance of Meatballs 2,2013,"Animation, Adventure, Comedy",95,USA,"English, Chinese","Cody Cameron, Kris Pearn","Erica Rivinoja, John Francis Daley",Columbia Pictures,"Bill Hader, Anna Faris, James Caan, Will Forte, Andy Samberg, Benjamin Bratt, Neil Patrick Harris, Terry Crews, Kristen Schaal, Cody Cameron, Melissa Sturm, Kris Pearn, Craig Kellman, Khamani Griffin, Bridget Hoffman",6.4,88117,$ 78000000,274325000,274.33
tt2017020,I Puffi 2,The Smurfs 2,2013,"Animation, Adventure, Comedy",105,"USA, France, Canada, Belgium","English, French",Raja Gosnell,"J. David Stem, David N. Weiss",Columbia Pictures,"Hank Azaria, Neil Patrick Harris, Brendan Gleeson, Jayma Mays, Jacob Tremblay, Nancy O'Dell, Karim Babin, Gaston Morrison, Jocelyn Blanchard, Erika Rosenbaum, Carolina Bartczak, James A. Woods, Henri Pardo, Vanessa Matsui, Dusan Dukic",5.3,36946,$ 105000000,347545000,347.55
tt2023587,La madre,Mama,2013,"Horror, Thriller",100,"Canada, Spain",English,Andy Muschietti,"Andy Muschietti, Barbara Muschietti",Universal Pictures,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse, Daniel Kash, Javier Botet, Jane Moffat, Morgan McGarry, David Fox, Dominic Cuzzocrea, Christopher Marren, Julia Chantrey, Ray Kahnert, Diane Gordon, Matthew Edison",6.2,166729,$ 15000000,,
tt2083355,The Best Man Holiday,The Best Man Holiday,2013,"Comedy, Drama",123,USA,English,Malcolm D. Lee,"Malcolm D. Lee, Malcolm D. Lee",Universal Pictures,"Monica Calhoun, Morris Chestnut, Melissa De Sousa, Taye Diggs, Regina Hall, Terrence Howard, Sanaa Lathan, Nia Long, Harold Perrineau, Eddie Cibrian, Riele Downs, Richie Lawrence, Millie Davis, Linden Liles-McCurdy, Isis Moore",6.7,14631,$ 17000000,,
tt2184339,La notte del giudizio,The Purge,2013,"Horror, Thriller",85,"USA, France",English,James DeMonaco,James DeMonaco,Universal Pictures,"Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane, Edwin Hodge, Rhys Wakefield, Tony Oller, Arija Bareikis, Tom Yi, Chris Mulkey, Tisha French, Dana Bunch, Peter Gvozdas, John Weselcouch, Alicia Vela-Bailey",5.7,198233,$ 3000000,,
tt2191701,Un weekend da bamboccioni 2,Grown Ups 2,2013,Comedy,101,USA,"English, Spanish",Dennis Dugan,"Fred Wolf, Adam Sandler",Columbia Pictures,"Adam Sandler, Kevin James, Chris Rock, David Spade, Salma Hayek, Maya Rudolph, Maria Bello, Nick Swardson, Steve Buscemi, Colin Quinn, Tim Meadows, Jon Lovitz, Shaquille O'Neal, Alexander Ludwig, Georgia Engel",5.4,137683,$ 80000000,246984000,246.98
tt2334879,Sotto assedio - White House Down,White House Down,2013,"Action, Drama, Thriller",131,USA,English,Roland Emmerich,James Vanderbilt,Columbia Pictures,"Channing Tatum, Jamie Foxx, Maggie Gyllenhaal, Jason Clarke, Richard Jenkins, Joey King, James Woods, Nicolas Wright, Jimmi Simpson, Michael Murphy, Rachelle Lefevre, Lance Reddick, Matt Craven, Jake Weber, Peter Jacobson",6.4,203010,$ 150000000,205366000,205.37
tt2573226,Studio illegale,Studio illegale,2013,Comedy,90,Italy,Italian,Umberto Riccioni Carteni,"Federico Baccomo, Federico Baccomo",Warner Bros.,"Fabio Volo, Zoé Félix, Ennio Fantastichini, Nicola Nocella, Simone Nepote André, Federico Baccomo, Isa Barzizza, Erika Blanc, Luisella Boni, Cyrille Toualy Bonin, Adriano Braidotti, Carlo Cancemi, Carlo Cassina, Alice Ceccarini, Marco Costantini",5.7,312,,,
tt3062170,Buddy,Buddy,2013,Comedy,94,Germany,German,Michael Herbig,Michael Herbig,Warner Bros.,"Alexander Fehling, Michael Herbig, Mina Tander, Christian Berkel, Daniel Zillmann, Jann-Piet Puddu, Alexander Wüst, Alexander Schubert, Franziska Schlattner, Tim Wilde, Siegfried Terpoorten, Dominic Boeer, Peter Jordan, Katharina Caddy Friedl, Nic Romm",5.8,1178,,,
tt0455944,The Equalizer - Il vendicatore,The Equalizer,2014,"Action, Crime, Thriller",132,USA,"English, Russian, Spanish",Antoine Fuqua,"Richard Wenk, Michael Sloan",Columbia Pictures,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Haley Bennett, Bill Pullman, Melissa Leo, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike O'Dea, Anastasia Mousis Sanidopoulos",7.2,325508,$ 55000000,192330000,192.33
tt0829150,Dracula Untold,Dracula Untold,2014,"Action, Drama, Fantasy",92,"USA, UK, Ireland","English, Turkish",Gary Shore,"Matt Sazama, Burk Sharpless",Universal Pictures,"Luke Evans, Sarah Gadon, Dominic Cooper, Art Parkinson, Charles Dance, Diarmaid Murtagh, Paul Kaye, William Houston, Noah Huntley, Ronan Vibert, Zach McGowan, Ferdinand Kingsley, Joseph Long, Thor Kristjansson, Jakub Gierszal",6.3,174045,$ 70000000,217124000,217.12
tt0831387,Godzilla,Godzilla,2014,"Action, Adventure, Sci-Fi",123,"USA, Japan","English, Japanese",Gareth Edwards,"Ishirô Honda, Takeo Murata",Warner Bros.,"Aaron Taylor-Johnson, CJ Adams, Ken Watanabe, Bryan Cranston, Elizabeth Olsen, Carson Bolde, Sally Hawkins, Juliette Binoche, David Strathairn, Richard T. Jones, Victor Rasuk, Patrick Sabongui, Jared Keeso, Luc Roderique, James Pizzinato",6.4,369814,$ 160000000,524976000,524.98
tt1204977,Ouija,Ouija,2014,"Horror, Mystery, Thriller",89,USA,English,Stiles White,"Juliet Snowden, Stiles White",Universal Pictures,"Olivia Cooke, Ana Coto, Daren Kagasoff, Bianca A. Santos, Douglas Smith, Shelley Hennig, Sierra Heuermann, Sunny May Allison, Lin Shaye, Claudia Katz Minnick, Vivis Colombetti, Robyn Lively, Matthew Settle, Afra Sophia Tully, Claire Beale",4.5,46883,$ 5000000,103687000,103.69
tt1253863,300 - L'alba di un impero,300: Rise of an Empire,2014,"Action, Drama",102,USA,English,Noam Murro,"Zack Snyder, Kurt Johnstad",Warner Bros.,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson, Callan Mulvey, David Wenham, Rodrigo Santoro, Jack O'Connell, Andrew Tiernan, Igal Naor, Andrew Pleavin, Peter Mensah, Ben Turner, Ashraf Barhom, Christopher Sciueref",6.2,276636,$ 110000000,337580000,337.58
tt1408253,Poliziotto in prova,Ride Along,2014,"Action, Comedy, Crime",99,USA,"English, Ukrainian",Tim Story,"Greg Coolidge, Jason Mantzoukas",Universal Pictures,"Ice Cube, Kevin Hart, John Leguizamo, Bruce McGill, Tika Sumpter, Bryan Callen, Laurence Fishburne, Dragos Bucur, Gary Owen, Jacob Latimore, Jay Pharoah, Benjamin Flores Jr., Greg Rementer, Eric Benson, Anna House",6.2,100500,$ 25000000,154468000,154.47
tt1490017,The Lego Movie,The Lego Movie,2014,"Animation, Action, Adventure",100,"USA, Denmark, Australia","English, Turkish","Christopher Miller, Phil Lord","Phil Lord, Christopher Miller",Warner Bros.,"Will Arnett, Elizabeth Banks, Craig Berry, Alison Brie, David Burrows, Anthony Daniels, Charlie Day, Amanda Farinos, Keith Ferguson, Will Ferrell, Will Forte, Dave Franco, Morgan Freeman, Todd Hansen, Jonah Hill",7.7,319327,$ 60000000,468060000,468.06
tt1631867,Edge of Tomorrow - Senza domani,Edge of Tomorrow,2014,"Action, Adventure, Sci-Fi",113,"USA, Canada",English,Doug Liman,"Christopher McQuarrie, Jez Butterworth",Warner Bros.,"Tom Cruise, Emily Blunt, Brendan Gleeson, Bill Paxton, Jonas Armstrong, Tony Way, Kick Gurry, Franz Drameh, Dragomir Mrsic, Charlotte Riley, Masayoshi Haneda, Terence Maynard, Noah Taylor, Lara Pulver, Madeleine Mantock",7.9,586141,$ 178000000,370541000,370.54
tt1872194,The Judge,The Judge,2014,"Crime, Drama",141,USA,English,David Dobkin,"Nick Schenk, Bill Dubuque",Warner Bros.,"Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton, Vincent D'Onofrio, Jeremy Strong, Dax Shepard, Leighton Meester, Ken Howard, Emma Tremblay, Balthazar Getty, David Krumholtz, Grace Zabriskie, Denis O'Hare, Sarah Lancaster",7.4,173959,$ 50000000,84419000,84.42
tt1956620,Sex Tape - Finiti in rete,Sex Tape,2014,"Comedy, Romance",94,USA,"English, Ukrainian",Jake Kasdan,"Kate Angelo, Jason Segel",Columbia Pictures,"Cameron Diaz, Jason Segel, Rob Corddry, Ellie Kemper, Rob Lowe, Nat Faxon, Nancy Lenehan, Giselle Eisenberg, Harrison Holzer, Sebastian Hedges Thomas, Timothy Brennen, Krisztina Koltai, Randall Park, Joe Stapleton, James Wilcox",5.1,105883,$ 40000000,126069000,126.07
tt2096672,Scemo & + scemo 2,Dumb and Dumber To,2014,Comedy,109,USA,"English, Cantonese","Bobby Farrelly, Peter Farrelly","Sean Anders, John Morris",Universal Pictures,"Jim Carrey, Jeff Daniels, Rob Riggle, Laurie Holden, Rachel Melvin, Steve Tom, Don Lake, Patricia French, Elizabeth Cooper, Kathleen Turner, Bill Murray, Tembi Locke, Paul Blackthorne, Brady Bluhm, Eddie Shin",5.6,126513,$ 40000000,169830000,169.83
tt2177771,Monuments Men,The Monuments Men,2014,"Comedy, Drama, History",118,"USA, Germany","English, German, Russian, French, Flemish, Dutch",George Clooney,"George Clooney, Grant Heslov",Columbia Pictures,"George Clooney, Matt Damon, Bill Murray, Cate Blanchett, John Goodman, Jean Dujardin, Hugh Bonneville, Bob Balaban, Dimitri Leonidas, Justus von Dohnányi, Holger Handtke, Michael Hofland, Zachary Baharov, Michael Brandner, Sam Hazeldine",6.1,122890,$ 70000000,156706000,156.71
tt2179136,American Sniper,American Sniper,2014,"Action, Biography, Drama",133,USA,"English, Arabic",Clint Eastwood,"Jason Hall, Chris Kyle",Warner Bros.,"Bradley Cooper, Kyle Gallner, Cole Konis, Ben Reed, Elise Robertson, Luke Sunshine, Troy Vincent, Brandon Salgado Telis, Keir O'Donnell, Marnette Patterson, Jason Hall, Billy Miller, Leonard Roberts, Jason Walsh, Reynaldo Gallegos",7.3,429820,$ 58800000,547426000,547.43
tt2294449,22 Jump Street,22 Jump Street,2014,"Action, Comedy, Crime",112,USA,English,"Phil Lord, Christopher Miller","Michael Bacall, Oren Uziel",Columbia Pictures,"Jonah Hill, Channing Tatum, Peter Stormare, Wyatt Russell, Amber Stevens West, Jillian Bell, Ice Cube, Keith Lucas, Kenneth Lucas, Nick Offerman, Jimmy Tatro, Caroline Aaron, Craig Roberts, Marc Evan Jackson, Joe Chrest",7,339248,$ 50000000,331333000,331.33
tt2494280,Stretch - Guida o muori,Stretch,2014,"Comedy, Crime",94,USA,English,Joe Carnahan,"Joe Carnahan, Jerry Corley",Universal Pictures,"Patrick Wilson, Ed Helms, James Badge Dale, Brooklyn Decker, Jessica Alba, Ray Liotta, David Hasselhoff, Jennifer Barbosa, Kevin Bigley, Mindy Robinson, Ben Hernandez Bray, Sydney Bruso, Zach Calig, Tiffany Calig, Woody Carnahan",6.5,28501,$ 5000000,,
tt2630336,Kuroshitsuji,Kuroshitsuji,2014,"Action, Adventure, Crime",119,Japan,Japanese,"Kentarô Ohtani, Kei'ichi Sato",Yana Toboso,Warner Bros.,"Hiro Mizushima, Ayame Gôriki, Yûka, Mizuki Yamamoto, Tomomi Maruyama, Takurô Ôno, Louis Kurihara, Ken Kaito, Chiaki Horan, Emiri Kai, Yu Shirota, Ken Yasuda, Satoshi Hashimoto, Ichirôta Miyakawa, Marina Kozawa",6.2,1581,,,
tt2713180,Fury,Fury,2014,"Action, Drama, War",134,"USA, China, UK","English, German",David Ayer,David Ayer,Columbia Pictures,"Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña, Jon Bernthal, Jim Parrack, Brad William Henke, Kevin Vance, Xavier Samuel, Jason Isaacs, Anamaria Marinca, Alicia von Rittberg, Scott Eastwood, Laurence Spellman, Daniel Betts",7.6,415279,$ 68000000,211822000,211.82
tt2788710,The Interview,The Interview,2014,"Action, Adventure, Comedy",112,USA,"English, Korean","Evan Goldberg, Seth Rogen","Dan Sterling, Seth Rogen",Columbia Pictures,"James Franco, Seth Rogen, Lizzy Caplan, Randall Park, Diana Bang, Timothy Simons, Reese Alexander, James Yi, Paul Bae, Geoff Gustafson, Dominique Lalonde, Anesha Bailey, Anders Holm, Charles Rahi Chun, Don Chow",6.5,301891,$ 44000000,11782000,11.78
tt2975578,Anarchia - La notte del giudizio,The Purge: Anarchy,2014,"Action, Adventure, Horror",103,"USA, France",English,James DeMonaco,"James DeMonaco, James DeMonaco",Universal Pictures,"Frank Grillo, Carmen Ejogo, Zach Gilford, Kiele Sanchez, Zoë Soul, Justina Machado, John Beasley, Jack Conley, Noel Gugliemi, Castulo Guerra, Michael Kenneth Williams, Edwin Hodge, LaKeith Stanfield, Roberta Valderrama, Niko Nicotera",6.4,134473,$ 9000000,111928000,111.93
tt3029556,Rurôni Kenshin: Densetsu no saigo-hen,Rurôni Kenshin: Densetsu no saigo-hen,2014,"Action, Adventure, Drama",134,Japan,Japanese,Keishi Ohtomo,"Nobuhiro Watsuki, Kiyomi Fujii",Warner Bros.,"Takeru Satoh, Tatsuya Fujiwara, Emi Takei, Munetaka Aoki, Yû Aoi, Kaito Ohyagi, Yûsuke Iseya, Yôsuke Eguchi, Ryûnosuke Kamiki, Maryjun Takahashi, Tao Tsuchiya, Min Tanaka, Masaharu Fukuyama, Ayumi Beppu, Nayuta Fukuzaki",7.6,8363,,,
tt3029558,Rurôni Kenshin: Kyôto taika-hen,Rurôni Kenshin: Kyôto taika-hen,2014,"Action, Adventure, Drama",138,Japan,Japanese,Keishi Ohtomo,"Nobuhiro Watsuki, Kiyomi Fujii",Warner Bros.,"Takeru Satoh, Emi Takei, Tatsuya Fujiwara, Yôsuke Eguchi, Yûsuke Iseya, Munetaka Aoki, Yû Aoi, Ryûnosuke Kamiki, Tao Tsuchiya, Min Tanaka, Kazufumi Miyazawa, Yukiyoshi Ozawa, Ken'ichi Takitô, Ryosuke Miura, Tomomi Maruyama",7.6,11579,,,
tt4085696,Billy Elliot - Live,Billy Elliot the Musical Live,2014,"Comedy, Drama, Music",169,UK,English,"Stephen Daldry, Brett Sullivan",Lee Hall,Universal Pictures,"Elliott Hanna, Ollie Jochim, Bradley Perret, Matteo Zecca, Ruthie Henshall, Deka Walmsley, Ann Emery, Chris Grahamson, Howard Crossley, David Muscat, Claudia Bradley, Liam Mower, Barnaby Meredith, David Bardsley, Gillian Elisa",8.4,1342,,,
tt0369610,Jurassic World,Jurassic World,2015,"Action, Adventure, Sci-Fi",124,USA,English,Colin Trevorrow,"Rick Jaffa, Amanda Silver",Universal Pictures,"Chris Pratt, Bryce Dallas Howard, Irrfan Khan, Vincent D'Onofrio, Ty Simpkins, Nick Robinson, Jake Johnson, Omar Sy, BD Wong, Judy Greer, Lauren Lapkus, Brian Tee, Katie McGrath, Andy Buckley, Eric Edelstein",7,569512,$ 150000000,1670516000,1670.52
tt1051904,Piccoli brividi,Goosebumps,2015,"Adventure, Comedy, Family",103,"USA, Australia",English,Rob Letterman,"Darren Lemke, Scott Alexander",Columbia Pictures,"Jack Black, Dylan Minnette, Odeya Rush, Ryan Lee, Amy Ryan, Jillian Bell, Halston Sage, Steven Krueger, Keith Arthur Bolden, Amanda Lund, Timothy Simons, Ken Marino, Karan Soni, R.L. Stine, Caleb Emery",6.3,78543,$ 58000000,,
tt1243974,Sotto il cielo delle Hawaii,Aloha,2015,"Comedy, Drama, Romance",105,USA,"English, Hawaiian, Russian",Cameron Crowe,Cameron Crowe,Columbia Pictures,"Bradley Cooper, Emma Stone, Rachel McAdams, Bill Murray, John Krasinski, Danny McBride, Alec Baldwin, Bill Camp, Jaeden Martell, Danielle Rose Russell, Michael Chernus, Edi Gathegi, Dennis Bumpy Kanahele, Elizabeth Marvel, Ivana Milicevic",5.4,60915,$ 37000000,26250000,26.25
tt1390411,Heart of the Sea - Le origini di Moby Dick,In the Heart of the Sea,2015,"Action, Adventure, Biography",122,"USA, Australia, Spain",English,Ron Howard,"Charles Leavitt, Charles Leavitt",Warner Bros.,"Chris Hemsworth, Benjamin Walker, Cillian Murphy, Brendan Gleeson, Ben Whishaw, Michelle Fairley, Tom Holland, Paul Anderson, Frank Dillane, Joseph Mawle, Edward Ashley, Sam Keeley, Osy Ikhile, Gary Beadle, Jamie Sives",6.9,119224,$ 100000000,93920000,93.92
tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,"Action, Adventure, Sci-Fi",120,"Australia, South Africa","English, Russian",George Miller,"George Miller, Brendan McCarthy",Warner Bros.,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne, Josh Helman, Nathan Jones, Zoë Kravitz, Rosie Huntington-Whiteley, Riley Keough, Abbey Lee, Courtney Eaton, John Howard, Richard Carter, Iota, Angus Sampson",8.1,856553,$ 150000000,375658000,375.66
tt1398426,Straight Outta Compton,Straight Outta Compton,2015,"Biography, Drama, History",147,USA,English,F. Gary Gray,"Jonathan Herman, Andrea Berloff",Universal Pictures,"O'Shea Jackson Jr., Corey Hawkins, Jason Mitchell, Neil Brown Jr., Aldis Hodge, Marlon Yates Jr., R. Marcos Taylor, Carra Patterson, Alexandra Shipp, Paul Giamatti, Elena Goode, Keith Powers, Joshua Brockington, Sheldon A. Smith, LaKeith Stanfield",7.8,176177,$ 28000000,201634000,201.63
tt1617661,Jupiter - Il destino dell'universo,Jupiter Ascending,2015,"Action, Adventure, Sci-Fi",127,"USA, Australia","English, Russian","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski",Warner Bros.,"Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne, Douglas Booth, Tuppence Middleton, Nikki Amuka-Bird, Christina Cole, Nicholas A. Newman, Ramon Tikaram, Ariyon Bakare, Maria Doyle Kennedy, Frog Stone, David Ajala, Doona Bae",5.3,175935,$ 176000000,183887000,183.89
tt1638355,Operazione U.N.C.L.E.,The Man from U.N.C.L.E.,2015,"Action, Adventure, Comedy",116,"USA, UK","English, Russian, German, Italian",Guy Ritchie,"Guy Ritchie, Lionel Wigram",Warner Bros.,"Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki, Luca Calvani, Sylvester Groth, Hugh Grant, Jared Harris, Christian Berkel, Misha Kuznetsov, Guy Williams, Marianna Di Martino, Julian Michael Deuster, Andrea Cagliesi, Riccardo Calvanese",7.3,262622,$ 75000000,107040000,107.04
tt1674771,Entourage,Entourage,2015,Comedy,104,USA,English,Doug Ellin,"Doug Ellin, Doug Ellin",Warner Bros.,"Kevin Connolly, Adrian Grenier, Kevin Dillon, Jerry Ferrara, Jeremy Piven, Emmanuelle Chriqui, Perrey Reeves, Rex Lee, Debi Mazar, Rhys Coiro, Constance Zimmer, Haley Joel Osment, Ronda Rousey, Kid Cudi, Alan Dale",6.6,75015,$ 30000000,49263000,49.26
tt1817771,Scherzi della natura,Freaks of Nature,2015,"Comedy, Horror, Sci-Fi",92,USA,English,Robbie Pickering,Oren Uziel,Columbia Pictures,"Nicholas Braun, Mackenzie Davis, Josh Fadem, Denis Leary, Ed Westwick, Vanessa Hudgens, Keegan-Michael Key, Bob Odenkirk, Joan Cusack, Chris Zylka, Ian Roberts, Rachael Harris, Mae Whitman, Patton Oswalt, Pat Healy",5.9,10720,,,
tt1823672,Humandroid,Chappie,2015,"Action, Crime, Drama",120,"South Africa, USA",English,Neill Blomkamp,"Neill Blomkamp, Terri Tatchell",Columbia Pictures,"Sharlto Copley, Dev Patel, Ninja, Yo-Landi Visser, Jose Pablo Cantillo, Hugh Jackman, Sigourney Weaver, Brandon Auret, Johnny Selema, Anderson Cooper, Maurice Carpede, Jason Cope, Kevin Otto, Chris Shields, Bill Marchant",6.8,226032,$ 49000000,102811000,102.81
tt2080374,Steve Jobs,Steve Jobs,2015,"Biography, Drama",122,"UK, USA",English,Danny Boyle,"Aaron Sorkin, Walter Isaacson",Universal Pictures,"Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels, Michael Stuhlbarg, Katherine Waterston, Perla Haney-Jardine, Ripley Sobo, Makenzie Moss, Sarah Snook, John Ortiz, Adam Shapiro, John Steen, Stan Roth, Mihran Slougian",7.2,150529,$ 30000000,34441000,34.44
tt2120120,Pixels,Pixels,2015,"Action, Comedy, Fantasy",105,"USA, China, Canada","English, Hindi, Japanese",Chris Columbus,"Tim Herlihy, Timothy Dowling",Columbia Pictures,"Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage, Josh Gad, Matt Lintz, Brian Cox, Sean Bean, Jane Krakowski, Dan Aykroyd, Affion Crockett, Lainie Kazan, Ashley Benson, Denis Akiyama, Tom McCarthy",5.5,128972,$ 88000000,244874000,244.87
tt2199571,Run All Night - Una notte per sopravvivere,Run All Night,2015,"Action, Crime, Drama",114,USA,English,Jaume Collet-Serra,Brad Ingelsby,Warner Bros.,"Liam Neeson, Ed Harris, Joel Kinnaman, Boyd Holbrook, Bruce McGill, Genesis Rodriguez, Vincent D'Onofrio, Lois Smith, Common, Beau Knapp, Patricia Kalember, Daniel Stewart Sherman, James Martinez, Radivoje Bukvic, Tony Naumovski",6.6,99967,$ 50000000,71561000,71.56
tt2268016,Magic Mike XXL,Magic Mike XXL,2015,"Comedy, Drama, Music",115,USA,English,Gregory Jacobs,Reid Carolin,Warner Bros.,"Channing Tatum, Juan Piedrahita, Sharon Blackwood, Alison Faulk, Josh Diogo, Joe Manganiello, Kevin Nash, Gabriel Iglesias, Matt Bomer, Adam Rodriguez, Vicky Vox, Javier Madrid, Dashaun Wesley, Carrie Anne Hunt, Crystal Hunt",5.6,51177,$ 14800000,117813000,117.81
tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,2015,"Animation, Comedy, Family",89,USA,English,Genndy Tartakovsky,"Robert Smigel, Adam Sandler",Columbia Pictures,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James, Steve Buscemi, David Spade, Keegan-Michael Key, Asher Blinkoff, Fran Drescher, Molly Shannon, Megan Mullally, Nick Offerman, Dana Carvey, Rob Riggle, Mel Brooks",6.7,103704,$ 80000000,474800000,474.80
tt2637276,Ted 2,Ted 2,2015,Comedy,115,USA,English,Seth MacFarlane,"Seth MacFarlane, Alec Sulkin",Universal Pictures,"Mark Wahlberg, Seth MacFarlane, Amanda Seyfried, Jessica Barth, Giovanni Ribisi, Morgan Freeman, Sam J. Jones, Patrick Warburton, Michael Dorn, Bill Smitrovich, John Slattery, Cocoa Brown, John Carroll Lynch, Ron Canada, Liam Neeson",6.3,180324,$ 68000000,215863000,215.86
